name;poviat;voivodeship;row;col;_id
Stary Sącz;pow.nowosądecki;woj.małopolskie;479;244;571
Chełmiec;pow.nowosądecki;woj.małopolskie;478;245;572
Gródek nad Dunajcem;pow.nowosądecki;woj.małopolskie;474;246;573
Kamionka Wielka;pow.nowosądecki;woj.małopolskie;479;248;575
Korzenna;pow.nowosądecki;woj.małopolskie;476;248;576
Łabowa;pow.nowosądecki;woj.małopolskie;480;248;578
Łącko;pow.nowosądecki;woj.małopolskie;479;241;579
Łososina Dolna;pow.nowosądecki;woj.małopolskie;475;244;580
Nawojowa;pow.nowosądecki;woj.małopolskie;479;247;582
Podegrodzie;pow.nowosądecki;woj.małopolskie;479;244;584
Rytro;pow.nowosądecki;woj.małopolskie;482;245;585
Nowy Targ;pow.nowotarski;woj.małopolskie;482;234;587
Rabka-Zdrój;pow.nowotarski;woj.małopolskie;478;232;588
Szczawnica;pow.nowotarski;woj.małopolskie;483;242;589
Czarny Dunajec;pow.nowotarski;woj.małopolskie;483;231;590
Czorsztyn;pow.nowotarski;woj.małopolskie;483;239;591
Jabłonka;pow.nowotarski;woj.małopolskie;482;228;592
Krościenko nad Dunajcem;pow.nowotarski;woj.małopolskie;483;241;593
Lipnica Wielka;pow.nowotarski;woj.małopolskie;481;226;594
Łapsze Niżne;pow.nowotarski;woj.małopolskie;484;237;595
Ochotnica Dolna;pow.nowotarski;woj.małopolskie;481;239;597
Raba Wyżna;pow.nowotarski;woj.małopolskie;480;231;598
Spytkowice;pow.nowotarski;woj.małopolskie;479;230;600
Szaflary;pow.nowotarski;woj.małopolskie;484;233;601
Olkusz;pow.olkuski;woj.małopolskie;460;225;602
Bukowno;pow.olkuski;woj.małopolskie;460;223;603
Wolbrom;pow.olkuski;woj.małopolskie;457;229;604
Bolesław;pow.olkuski;woj.małopolskie;460;248;605
Klucze;pow.olkuski;woj.małopolskie;458;225;606
Trzyciąż;pow.olkuski;woj.małopolskie;459;229;608
Oświęcim;pow.oświęcimski;woj.małopolskie;467;217;610
Brzeszcze;pow.oświęcimski;woj.małopolskie;468;218;611
Chełmek;pow.oświęcimski;woj.małopolskie;465;219;612
Kęty;pow.oświęcimski;woj.małopolskie;471;219;613
Zator;pow.oświęcimski;woj.małopolskie;468;223;614
Osiek;pow.oświęcimski;woj.małopolskie;469;216;618
Polanka Wielka;pow.oświęcimski;woj.małopolskie;468;219;620
Przeciszów;pow.oświęcimski;woj.małopolskie;468;240;621
Proszowice;pow.proszowicki;woj.małopolskie;462;238;623
Koniusza;pow.proszowicki;woj.małopolskie;462;237;624
Koszyce;pow.proszowicki;woj.małopolskie;462;243;625
Nowe Brzesko;pow.proszowicki;woj.małopolskie;464;239;626
Pałecznica;pow.proszowicki;woj.małopolskie;460;238;627
Radziemice;pow.proszowicki;woj.małopolskie;461;237;629
Sucha Beskidzka;pow.suski;woj.małopolskie;475;224;630
Jordanów;pow.suski;woj.małopolskie;477;230;631
Maków Podhalański;pow.suski;woj.małopolskie;475;227;632
Budzów;pow.suski;woj.małopolskie;474;227;633
Bystra-Sidzina;pow.suski;woj.małopolskie;477;229;634
Stryszawa;pow.suski;woj.małopolskie;475;225;637
Zawoja;pow.suski;woj.małopolskie;477;225;638
Zembrzyce;pow.suski;woj.małopolskie;474;226;639
Tarnów;pow.tarnowski;woj.małopolskie;466;251;640
Ciężkowice;pow.tarnowski;woj.małopolskie;473;250;641
Ryglice;pow.tarnowski;woj.małopolskie;471;253;642
Tuchów;pow.tarnowski;woj.małopolskie;470;252;643
Żabno;pow.tarnowski;woj.małopolskie;464;249;644
Gromnik;pow.tarnowski;woj.małopolskie;472;250;646
Lisia Góra;pow.tarnowski;woj.małopolskie;465;251;647
Pleśna;pow.tarnowski;woj.małopolskie;469;250;648
Radłów;pow.tarnowski;woj.małopolskie;465;248;649
Rzepiennik Strzyżewski;pow.tarnowski;woj.małopolskie;473;251;651
Skrzyszów;pow.tarnowski;woj.małopolskie;468;253;652
Szerzyny;pow.tarnowski;woj.małopolskie;472;255;653
Wierzchosławice;pow.tarnowski;woj.małopolskie;467;248;656
Wietrzychowice;pow.tarnowski;woj.małopolskie;462;247;657
Wojnicz;pow.tarnowski;woj.małopolskie;468;248;658
Zakliczyn;pow.tarnowski;woj.małopolskie;472;248;659
Zakopane;pow.tatrzański;woj.małopolskie;487;232;661
Biały Dunajec;pow.tatrzański;woj.małopolskie;485;233;662
Bukowina Tatrzańska;pow.tatrzański;woj.małopolskie;486;235;663
Kościelisko;pow.tatrzański;woj.małopolskie;487;232;664
Poronin;pow.tatrzański;woj.małopolskie;486;233;665
Wadowice;pow.wadowicki;woj.małopolskie;471;224;666
Andrychów;pow.wadowicki;woj.małopolskie;471;221;667
Kalwaria Zebrzydowska;pow.wadowicki;woj.małopolskie;471;227;668
Brzeźnica;pow.wadowicki;woj.małopolskie;468;226;670
Lanckorona;pow.wadowicki;woj.małopolskie;472;228;672
Mucharz;pow.wadowicki;woj.małopolskie;473;225;673
Spytkowice;pow.wadowicki;woj.małopolskie;468;224;674
Stryszów;pow.wadowicki;woj.małopolskie;472;226;675
Tomice;pow.wadowicki;woj.małopolskie;470;224;676
Wieprz;pow.wadowicki;woj.małopolskie;470;222;678
Wieliczka;pow.wielicki;woj.małopolskie;468;234;679
Niepołomice;pow.wielicki;woj.małopolskie;467;237;680
Biskupice;pow.wielicki;woj.małopolskie;468;235;681
Gdów;pow.wielicki;woj.małopolskie;470;237;682
Kłaj;pow.wielicki;woj.małopolskie;468;238;683
Bytom;;woj.śląskie;457;213;687
Chorzów;;woj.śląskie;459;214;688
Dąbrowa Górnicza;;woj.śląskie;459;220;690
Jastrzębie-Zdrój;;woj.śląskie;469;208;692
Jaworzno;;woj.śląskie;462;220;693
Katowice;;woj.śląskie;461;215;694
Mysłowice;;woj.śląskie;461;217;695
Piekary Śląskie;;woj.śląskie;457;214;696
Siemianowice Śląskie;;woj.śląskie;459;216;699
Sosnowiec;;woj.śląskie;460;216;700
Świętochłowice;;woj.śląskie;459;214;701
Tychy;;woj.śląskie;464;215;702
Zabrze;;woj.śląskie;459;211;703
Żory;;woj.śląskie;466;210;704
Będzin;pow.będziński;woj.śląskie;459;217;705
Czeladź;pow.będziński;woj.śląskie;459;216;706
Siewierz;pow.będziński;woj.śląskie;455;219;707
Sławków;pow.będziński;woj.śląskie;460;221;708
Wojkowice;pow.będziński;woj.śląskie;458;216;709
Bobrowniki;pow.będziński;woj.śląskie;457;215;710
Mierzęcice;pow.będziński;woj.śląskie;455;217;711
Psary;pow.będziński;woj.śląskie;457;217;712
Bielsko-Biała;pow.bielski;woj.śląskie;472;216;714
Czechowice-Dziedzice;pow.bielski;woj.śląskie;472;215;715
Szczyrk;pow.bielski;woj.śląskie;475;216;716
Wilamowice;pow.bielski;woj.śląskie;470;218;717
Bestwina;pow.bielski;woj.śląskie;470;216;718
Buczkowice;pow.bielski;woj.śląskie;475;216;719
Jasienica;pow.bielski;woj.śląskie;473;214;721
Jaworze;pow.bielski;woj.śląskie;473;214;722
Kozy;pow.bielski;woj.śląskie;472;218;723
Porąbka;pow.bielski;woj.śląskie;473;219;724
Wilkowice;pow.bielski;woj.śląskie;474;217;726
Bieruń;pow.bieruńsko-lędziński;woj.śląskie;465;217;727
Imielin;pow.bieruńsko-lędziński;woj.śląskie;464;218;728
Lędziny;pow.bieruńsko-lędziński;woj.śląskie;464;216;729
Bojszowy;pow.bieruńsko-lędziński;woj.śląskie;466;217;730
Chełm Śląski;pow.bieruńsko-lędziński;woj.śląskie;464;219;731
Cieszyn;pow.cieszyński;woj.śląskie;475;208;732
Skoczów;pow.cieszyński;woj.śląskie;473;210;733
Strumień;pow.cieszyński;woj.śląskie;470;211;734
Ustroń;pow.cieszyński;woj.śląskie;475;212;735
Wisła;pow.cieszyński;woj.śląskie;477;213;736
Brenna;pow.cieszyński;woj.śląskie;475;213;737
Chybie;pow.cieszyński;woj.śląskie;470;212;738
Dębowiec;pow.cieszyński;woj.śląskie;473;210;739
Goleszów;pow.cieszyński;woj.śląskie;475;210;740
Hażlach;pow.cieszyński;woj.śląskie;473;208;741
Istebna;pow.cieszyński;woj.śląskie;480;213;742
Zebrzydowice;pow.cieszyński;woj.śląskie;471;208;745
Częstochowa;pow.częstochowski;woj.śląskie;445;217;746
Blachownia;pow.częstochowski;woj.śląskie;446;215;747
Koniecpol;pow.częstochowski;woj.śląskie;446;227;748
Dąbrowa Zielona;pow.częstochowski;woj.śląskie;444;225;750
Janów;pow.częstochowski;woj.śląskie;448;223;751
Kamienica Polska;pow.częstochowski;woj.śląskie;449;218;752
Kłomnice;pow.częstochowski;woj.śląskie;442;222;753
Konopiska;pow.częstochowski;woj.śląskie;447;215;755
Kruszyna;pow.częstochowski;woj.śląskie;441;220;756
Lelów;pow.częstochowski;woj.śląskie;449;226;757
Mstów;pow.częstochowski;woj.śląskie;445;220;758
Mykanów;pow.częstochowski;woj.śląskie;442;218;759
Olsztyn;pow.częstochowski;woj.śląskie;447;220;760
Poczesna;pow.częstochowski;woj.śląskie;448;218;761
Przyrów;pow.częstochowski;woj.śląskie;445;224;762
Rędziny;pow.częstochowski;woj.śląskie;444;219;763
Starcza;pow.częstochowski;woj.śląskie;449;216;764
Gliwice;pow.gliwicki;woj.śląskie;460;209;765
Knurów;pow.gliwicki;woj.śląskie;462;209;766
Pyskowice;pow.gliwicki;woj.śląskie;457;209;767
Sośnicowice;pow.gliwicki;woj.śląskie;460;207;768
Toszek;pow.gliwicki;woj.śląskie;455;207;769
Gierałtowice;pow.gliwicki;woj.śląskie;462;210;770
Pilchowice;pow.gliwicki;woj.śląskie;461;207;771
Rudziniec;pow.gliwicki;woj.śląskie;457;205;772
Wielowieś;pow.gliwicki;woj.śląskie;453;208;774
Kłobuck;pow.kłobucki;woj.śląskie;442;214;775
Krzepice;pow.kłobucki;woj.śląskie;441;210;776
Lipie;pow.kłobucki;woj.śląskie;439;212;779
Miedźno;pow.kłobucki;woj.śląskie;441;215;780
Opatów;pow.kłobucki;woj.śląskie;441;212;781
Panki;pow.kłobucki;woj.śląskie;443;211;782
Popów;pow.kłobucki;woj.śląskie;439;214;783
Przystajń;pow.kłobucki;woj.śląskie;443;210;784
Wręczyca Wielka;pow.kłobucki;woj.śląskie;445;214;785
Lubliniec;pow.lubliniecki;woj.śląskie;449;209;786
Woźniki;pow.lubliniecki;woj.śląskie;452;216;787
Boronów;pow.lubliniecki;woj.śląskie;449;214;788
Ciasna;pow.lubliniecki;woj.śląskie;446;208;789
Herby;pow.lubliniecki;woj.śląskie;449;213;790
Kochanowice;pow.lubliniecki;woj.śląskie;448;211;791
Koszęcin;pow.lubliniecki;woj.śląskie;450;212;792
Pawonków;pow.lubliniecki;woj.śląskie;448;208;793
Mikołów;pow.mikołowski;woj.śląskie;463;213;795
Łaziska Górne;pow.mikołowski;woj.śląskie;463;212;796
Orzesze;pow.mikołowski;woj.śląskie;463;211;797
Ornontowice;pow.mikołowski;woj.śląskie;463;211;798
Wyry;pow.mikołowski;woj.śląskie;464;213;799
Myszków;pow.myszkowski;woj.śląskie;452;221;800
Koziegłowy;pow.myszkowski;woj.śląskie;451;218;801
Żarki;pow.myszkowski;woj.śląskie;450;222;802
Niegowa;pow.myszkowski;woj.śląskie;450;224;804
Poraj;pow.myszkowski;woj.śląskie;449;219;805
Pszczyna;pow.pszczyński;woj.śląskie;468;214;807
Kobiór;pow.pszczyński;woj.śląskie;466;214;808
Miedźna;pow.pszczyński;woj.śląskie;468;216;809
Pawłowice;pow.pszczyński;woj.śląskie;468;210;810
Suszec;pow.pszczyński;woj.śląskie;467;211;812
Racibórz;pow.raciborski;woj.śląskie;465;201;813
Krzanowice;pow.raciborski;woj.śląskie;467;199;814
Kuźnia Raciborska;pow.raciborski;woj.śląskie;462;203;815
Kornowac;pow.raciborski;woj.śląskie;466;203;816
Krzyżanowice;pow.raciborski;woj.śląskie;468;202;818
Nędza;pow.raciborski;woj.śląskie;463;203;820
Pietrowice Wielkie;pow.raciborski;woj.śląskie;465;199;821
Rudnik;pow.raciborski;woj.śląskie;464;201;822
Rybnik;pow.rybnicki;woj.śląskie;465;207;823
Czerwionka-Leszczyny;pow.rybnicki;woj.śląskie;463;209;824
Gaszowice;pow.rybnicki;woj.śląskie;464;205;826
Jejkowice;pow.rybnicki;woj.śląskie;464;206;827
Lyski;pow.rybnicki;woj.śląskie;464;204;828
Świerklany;pow.rybnicki;woj.śląskie;467;208;829
Tarnowskie Góry;pow.tarnogórski;woj.śląskie;455;213;830
Kalety;pow.tarnogórski;woj.śląskie;452;213;831
Miasteczko Śląskie;pow.tarnogórski;woj.śląskie;454;214;832
Radzionków;pow.tarnogórski;woj.śląskie;457;213;833
Krupski Młyn;pow.tarnogórski;woj.śląskie;452;208;834
Ożarowice;pow.tarnogórski;woj.śląskie;455;216;835
Świerklaniec;pow.tarnogórski;woj.śląskie;456;214;836
Tworóg;pow.tarnogórski;woj.śląskie;452;210;837
Zbrosławice;pow.tarnogórski;woj.śląskie;456;211;838
Wodzisław Śląski;pow.wodzisławski;woj.śląskie;467;206;839
Pszów;pow.wodzisławski;woj.śląskie;466;204;840
Radlin;pow.wodzisławski;woj.śląskie;467;206;841
Rydułtowy;pow.wodzisławski;woj.śląskie;465;205;842
Godów;pow.wodzisławski;woj.śląskie;470;206;843
Gorzyce;pow.wodzisławski;woj.śląskie;468;204;844
Lubomia;pow.wodzisławski;woj.śląskie;466;203;845
Marklowice;pow.wodzisławski;woj.śląskie;467;206;846
Mszana;pow.wodzisławski;woj.śląskie;468;207;847
Zawiercie;pow.zawierciański;woj.śląskie;454;223;848
Łazy;pow.zawierciański;woj.śląskie;456;222;849
Ogrodzieniec;pow.zawierciański;woj.śląskie;455;224;850
Pilica;pow.zawierciański;woj.śląskie;454;227;851
Poręba;pow.zawierciański;woj.śląskie;454;221;852
Szczekociny;pow.zawierciański;woj.śląskie;450;229;853
Irządze;pow.zawierciański;woj.śląskie;450;227;854
Kroczyce;pow.zawierciański;woj.śląskie;452;225;855
Włodowice;pow.zawierciański;woj.śląskie;452;223;860
Żarnowiec;pow.zawierciański;woj.śląskie;454;230;861
Żywiec;pow.żywiecki;woj.śląskie;476;219;862
Czernichów;pow.żywiecki;woj.śląskie;475;219;863
Gilowice;pow.żywiecki;woj.śląskie;476;220;864
Jeleśnia;pow.żywiecki;woj.śląskie;477;221;865
Koszarawa;pow.żywiecki;woj.śląskie;478;222;866
Lipowa;pow.żywiecki;woj.śląskie;477;216;867
Łękawica;pow.żywiecki;woj.śląskie;475;220;868
Łodygowice;pow.żywiecki;woj.śląskie;475;218;869
Milówka;pow.żywiecki;woj.śląskie;480;216;870
Radziechowy-Wieprz;pow.żywiecki;woj.śląskie;478;218;871
Rajcza;pow.żywiecki;woj.śląskie;482;217;872
Ślemień;pow.żywiecki;woj.śląskie;476;221;873
Świnna;pow.żywiecki;woj.śląskie;477;219;874
Ujsoły;pow.żywiecki;woj.śląskie;482;218;875
Węgierska Górka;pow.żywiecki;woj.śląskie;478;217;876
Brzeg;pow.brzeski;woj.opolskie;443;188;878
Grodków;pow.brzeski;woj.opolskie;448;187;879
Lewin Brzeski;pow.brzeski;woj.opolskie;446;191;880
Lubsza;pow.brzeski;woj.opolskie;442;189;883
Olszanka;pow.brzeski;woj.opolskie;445;188;884
Skarbimierz;pow.brzeski;woj.opolskie;444;188;885
Głubczyce;pow.głubczycki;woj.opolskie;462;194;886
Baborów;pow.głubczycki;woj.opolskie;463;197;887
Kietrz;pow.głubczycki;woj.opolskie;465;198;888
Branice;pow.głubczycki;woj.opolskie;466;193;890
Kędzierzyn-Koźle;pow.kędzierzyńsko-kozielski;woj.opolskie;458;201;893
Bierawa;pow.kędzierzyńsko-kozielski;woj.opolskie;460;202;894
Cisek;pow.kędzierzyńsko-kozielski;woj.opolskie;460;201;895
Pawłowiczki;pow.kędzierzyńsko-kozielski;woj.opolskie;461;198;896
Polska Cerekiew;pow.kędzierzyńsko-kozielski;woj.opolskie;461;200;897
Reńska Wieś;pow.kędzierzyńsko-kozielski;woj.opolskie;459;200;898
Kluczbork;pow.kluczborski;woj.opolskie;441;202;899
Byczyna;pow.kluczborski;woj.opolskie;436;202;900
Wołczyn;pow.kluczborski;woj.opolskie;439;199;901
Lasowice Wielkie;pow.kluczborski;woj.opolskie;443;202;904
Krapkowice;pow.krapkowicki;woj.opolskie;454;197;906
Gogolin;pow.krapkowicki;woj.opolskie;454;198;907
Zdzieszowice;pow.krapkowicki;woj.opolskie;456;199;908
Strzeleczki;pow.krapkowicki;woj.opolskie;454;195;911
Walce;pow.krapkowicki;woj.opolskie;457;197;912
Namysłów;pow.namysłowski;woj.opolskie;438;193;914
Domaszowice;pow.namysłowski;woj.opolskie;438;196;915
Pokój;pow.namysłowski;woj.opolskie;442;195;917
Świerczów;pow.namysłowski;woj.opolskie;440;194;918
Wilków;pow.namysłowski;woj.opolskie;437;192;919
Nysa;pow.nyski;woj.opolskie;454;186;920
Głuchołazy;pow.nyski;woj.opolskie;458;186;921
Korfantów;pow.nyski;woj.opolskie;454;190;922
Otmuchów;pow.nyski;woj.opolskie;454;183;923
Paczków;pow.nyski;woj.opolskie;454;180;924
Kamiennik;pow.nyski;woj.opolskie;451;182;926
Łambinowice;pow.nyski;woj.opolskie;453;189;928
Pakosławice;pow.nyski;woj.opolskie;452;186;932
Skoroszyce;pow.nyski;woj.opolskie;451;186;933
Olesno;pow.oleski;woj.opolskie;443;205;934
Dobrodzień;pow.oleski;woj.opolskie;447;205;935
Gorzów Śląski;pow.oleski;woj.opolskie;439;205;936
Praszka;pow.oleski;woj.opolskie;438;206;937
Radłów;pow.oleski;woj.opolskie;442;207;942
Rudniki;pow.oleski;woj.opolskie;439;208;943
Zębowice;pow.oleski;woj.opolskie;446;204;944
Opole;pow.opolski;woj.opolskie;449;196;945
Niemodlin;pow.opolski;woj.opolskie;450;191;946
Ozimek;pow.opolski;woj.opolskie;449;201;947
Prószków;pow.opolski;woj.opolskie;451;195;948
Chrząstowice;pow.opolski;woj.opolskie;449;199;949
Dąbrowa;pow.opolski;woj.opolskie;448;193;950
Dobrzeń Wielki;pow.opolski;woj.opolskie;446;195;951
Komprachcice;pow.opolski;woj.opolskie;450;194;952
Łubniany;pow.opolski;woj.opolskie;446;198;953
Murów;pow.opolski;woj.opolskie;443;197;954
Popielów;pow.opolski;woj.opolskie;445;193;957
Tarnów Opolski;pow.opolski;woj.opolskie;451;199;959
Tułowice;pow.opolski;woj.opolskie;451;191;960
Turawa;pow.opolski;woj.opolskie;447;199;961
Prudnik;pow.prudnicki;woj.opolskie;458;190;962
Biała;pow.prudnicki;woj.opolskie;457;191;963
Głogówek;pow.prudnicki;woj.opolskie;458;195;964
Lubrza;pow.prudnicki;woj.opolskie;458;191;967
Strzelce Opolskie;pow.strzelecki;woj.opolskie;453;203;969
Kolonowskie;pow.strzelecki;woj.opolskie;450;204;970
Leśnica;pow.strzelecki;woj.opolskie;456;201;971
Ujazd;pow.strzelecki;woj.opolskie;456;204;972
Zawadzkie;pow.strzelecki;woj.opolskie;450;206;973
Izbicko;pow.strzelecki;woj.opolskie;452;200;974
Jemielnica;pow.strzelecki;woj.opolskie;452;204;975
Bolesławiec;pow.bolesławiecki;woj.dolnośląskie;431;156;984
Nowogrodziec;pow.bolesławiecki;woj.dolnośląskie;432;152;985
Gromadka;pow.bolesławiecki;woj.dolnośląskie;428;159;987
Osiecznica;pow.bolesławiecki;woj.dolnośląskie;429;153;989
Warta Bolesławiecka;pow.bolesławiecki;woj.dolnośląskie;432;157;990
Dzierżoniów;pow.dzierżoniowski;woj.dolnośląskie;447;173;991
Bielawa;pow.dzierżoniowski;woj.dolnośląskie;447;173;992
Niemcza;pow.dzierżoniowski;woj.dolnośląskie;447;177;993
Pieszyce;pow.dzierżoniowski;woj.dolnośląskie;447;173;994
Piława Górna;pow.dzierżoniowski;woj.dolnośląskie;448;175;995
Łagiewniki;pow.dzierżoniowski;woj.dolnośląskie;445;177;997
Głogów;pow.głogowski;woj.dolnośląskie;421;165;999
Jerzmanowa;pow.głogowski;woj.dolnośląskie;422;164;1001
Kotla;pow.głogowski;woj.dolnośląskie;418;164;1002
Pęcław;pow.głogowski;woj.dolnośląskie;421;167;1003
Żukowice;pow.głogowski;woj.dolnośląskie;420;163;1004
Góra;pow.górowski;woj.dolnośląskie;420;173;1005
Wąsosz;pow.górowski;woj.dolnośląskie;423;175;1006
Jemielno;pow.górowski;woj.dolnośląskie;424;173;1008
Niechlów;pow.górowski;woj.dolnośląskie;419;170;1009
Jawor;pow.jaworski;woj.dolnośląskie;437;166;1011
Bolków;pow.jaworski;woj.dolnośląskie;441;164;1012
Męcinka;pow.jaworski;woj.dolnośląskie;437;165;1014
Mściwojów;pow.jaworski;woj.dolnośląskie;437;168;1015
Paszowice;pow.jaworski;woj.dolnośląskie;438;166;1016
Wądroże Wielkie;pow.jaworski;woj.dolnośląskie;435;169;1017
Jelenia Góra;pow.jeleniogórski;woj.dolnośląskie;441;158;1018
Karpacz;pow.jeleniogórski;woj.dolnośląskie;444;158;1019
Kowary;pow.jeleniogórski;woj.dolnośląskie;444;159;1020
Piechowice;pow.jeleniogórski;woj.dolnośląskie;442;155;1021
Szklarska Poręba;pow.jeleniogórski;woj.dolnośląskie;443;154;1022
Janowice Wielkie;pow.jeleniogórski;woj.dolnośląskie;442;161;1023
Jeżów Sudecki;pow.jeleniogórski;woj.dolnośląskie;440;158;1024
Mysłakowice;pow.jeleniogórski;woj.dolnośląskie;443;159;1025
Podgórzyn;pow.jeleniogórski;woj.dolnośląskie;443;157;1026
Stara Kamienica;pow.jeleniogórski;woj.dolnośląskie;440;155;1027
Kamienna Góra;pow.kamiennogórski;woj.dolnośląskie;445;163;1028
Lubawka;pow.kamiennogórski;woj.dolnośląskie;447;162;1029
Marciszów;pow.kamiennogórski;woj.dolnośląskie;443;163;1032
Kłodzko;pow.kłodzki;woj.dolnośląskie;454;174;1033
Bystrzyca Kłodzka;pow.kłodzki;woj.dolnośląskie;458;173;1034
Duszniki-Zdrój;pow.kłodzki;woj.dolnośląskie;456;169;1035
Kudowa-Zdrój;pow.kłodzki;woj.dolnośląskie;454;166;1036
Lądek-Zdrój;pow.kłodzki;woj.dolnośląskie;457;177;1037
Międzylesie;pow.kłodzki;woj.dolnośląskie;463;174;1038
Nowa Ruda;pow.kłodzki;woj.dolnośląskie;451;171;1039
Polanica-Zdrój;pow.kłodzki;woj.dolnośląskie;456;171;1040
Radków;pow.kłodzki;woj.dolnośląskie;453;169;1041
Stronie Śląskie;pow.kłodzki;woj.dolnośląskie;459;177;1042
Szczytna;pow.kłodzki;woj.dolnośląskie;455;170;1043
Lewin Kłodzki;pow.kłodzki;woj.dolnośląskie;455;167;1047
Legnica;pow.legnicki;woj.dolnośląskie;433;166;1053
Chojnów;pow.legnicki;woj.dolnośląskie;431;162;1054
Prochowice;pow.legnicki;woj.dolnośląskie;431;170;1055
Krotoszyce;pow.legnicki;woj.dolnośląskie;434;164;1057
Kunice;pow.legnicki;woj.dolnośląskie;432;167;1058
Legnickie Pole;pow.legnicki;woj.dolnośląskie;435;167;1059
Miłkowice;pow.legnicki;woj.dolnośląskie;431;164;1060
Ruja;pow.legnicki;woj.dolnośląskie;434;170;1062
Lubań;pow.lubański;woj.dolnośląskie;435;151;1063
Leśna;pow.lubański;woj.dolnośląskie;437;150;1064
Świeradów Zdrój;pow.lubański;woj.dolnośląskie;441;151;1065
Olszyna;pow.lubański;woj.dolnośląskie;436;152;1068
Platerówka;pow.lubański;woj.dolnośląskie;436;148;1069
Siekierczyn;pow.lubański;woj.dolnośląskie;434;149;1070
Lubin;pow.lubiński;woj.dolnośląskie;428;167;1071
Ścinawa;pow.lubiński;woj.dolnośląskie;427;171;1072
Rudna;pow.lubiński;woj.dolnośląskie;424;168;1074
Lwówek Śląski;pow.lwówecki;woj.dolnośląskie;435;156;1076
Gryfów Śląski;pow.lwówecki;woj.dolnośląskie;437;153;1077
Lubomierz;pow.lwówecki;woj.dolnośląskie;438;154;1078
Mirsk;pow.lwówecki;woj.dolnośląskie;439;152;1079
Wleń;pow.lwówecki;woj.dolnośląskie;438;157;1080
Milicz;pow.milicki;woj.dolnośląskie;425;185;1086
Cieszków;pow.milicki;woj.dolnośląskie;422;187;1087
Krośnice;pow.milicki;woj.dolnośląskie;426;187;1088
Oleśnica;pow.oleśnicki;woj.dolnośląskie;434;187;1090
Bierutów;pow.oleśnicki;woj.dolnośląskie;436;190;1091
Międzybórz;pow.oleśnicki;woj.dolnośląskie;429;192;1092
Syców;pow.oleśnicki;woj.dolnośląskie;431;193;1093
Twardogóra;pow.oleśnicki;woj.dolnośląskie;429;189;1094
Dobroszyce;pow.oleśnicki;woj.dolnośląskie;432;187;1096
Dziadowa Kłoda;pow.oleśnicki;woj.dolnośląskie;433;193;1097
Oława;pow.oławski;woj.dolnośląskie;441;185;1102
Jelcz-Laskowice;pow.oławski;woj.dolnośląskie;439;186;1103
Domaniów;pow.oławski;woj.dolnośląskie;440;182;1104
Polkowice;pow.polkowicki;woj.dolnośląskie;422;165;1107
Chocianów;pow.polkowicki;woj.dolnośląskie;427;162;1108
Przemków;pow.polkowicki;woj.dolnośląskie;424;160;1109
Gaworzyce;pow.polkowicki;woj.dolnośląskie;421;161;1111
Grębocice;pow.polkowicki;woj.dolnośląskie;422;166;1112
Radwanice;pow.polkowicki;woj.dolnośląskie;423;161;1115
Strzelin;pow.strzeliński;woj.dolnośląskie;445;181;1116
Wiązów;pow.strzeliński;woj.dolnośląskie;444;185;1117
Borów;pow.strzeliński;woj.dolnośląskie;443;180;1118
Kondratowice;pow.strzeliński;woj.dolnośląskie;446;179;1119
Przeworno;pow.strzeliński;woj.dolnośląskie;448;183;1120
Środa Śląska;pow.średzki;woj.dolnośląskie;435;173;1123
Kostomłoty;pow.średzki;woj.dolnośląskie;438;172;1124
Malczyce;pow.średzki;woj.dolnośląskie;433;171;1125
Miękinia;pow.średzki;woj.dolnośląskie;434;176;1126
Udanin;pow.średzki;woj.dolnośląskie;438;171;1128
Świdnica;pow.świdnicki;woj.dolnośląskie;444;171;1129
Jaworzyna Śląska;pow.świdnicki;woj.dolnośląskie;441;170;1130
Strzegom;pow.świdnicki;woj.dolnośląskie;440;169;1131
Świebodzice;pow.świdnicki;woj.dolnośląskie;442;168;1132
Żarów;pow.świdnicki;woj.dolnośląskie;440;171;1133
Dobromierz;pow.świdnicki;woj.dolnośląskie;441;167;1134
Marcinowice;pow.świdnicki;woj.dolnośląskie;442;173;1136
Trzebnica;pow.trzebnicki;woj.dolnośląskie;431;182;1140
Oborniki Śląskie;pow.trzebnicki;woj.dolnośląskie;431;179;1141
Prusice;pow.trzebnicki;woj.dolnośląskie;429;178;1142
Żmigród;pow.trzebnicki;woj.dolnośląskie;426;179;1143
Wisznia Mała;pow.trzebnicki;woj.dolnośląskie;432;181;1147
Zawonia;pow.trzebnicki;woj.dolnośląskie;430;184;1148
Wałbrzych;pow.wałbrzyski;woj.dolnośląskie;445;167;1150
Boguszów-Gorce;pow.wałbrzyski;woj.dolnośląskie;445;166;1151
Głuszyca;pow.wałbrzyski;woj.dolnośląskie;448;169;1152
Jedlina-Zdrój;pow.wałbrzyski;woj.dolnośląskie;447;169;1153
Mieroszów;pow.wałbrzyski;woj.dolnośląskie;448;165;1154
Szczawno-Zdrój;pow.wałbrzyski;woj.dolnośląskie;444;167;1155
Czarny Bór;pow.wałbrzyski;woj.dolnośląskie;445;165;1156
Stare Bogaczowice;pow.wałbrzyski;woj.dolnośląskie;442;166;1159
Walim;pow.wałbrzyski;woj.dolnośląskie;447;170;1160
Wołów;pow.wołowski;woj.dolnośląskie;429;174;1161
